nodeName	altName	nodeAttr[nodesPresent, ]
Rv0370c	NA	blue
Rv0380c	NA	blue
Rv0384c	NA	blue
Rv0385	NA	blue
Rv0387c	NA	blue
Rv0389	NA	blue
Rv0391	NA	blue
Rv0399c	NA	blue
Rv0403c	NA	blue
Rv0405	NA	blue
Rv0408	NA	blue
Rv0417	NA	blue
Rv0419	NA	blue
Rv0421c	NA	blue
Rv0423c	NA	blue
Rv0427c	NA	blue
Rv0428c	NA	blue
Rv0429c	NA	blue
Rv0430	NA	blue
Rv0431	NA	blue
Rv0432	NA	blue
Rv0433	NA	blue
Rv0435c	NA	blue
Rv0437c	NA	blue
Rv0446c	NA	blue
Rv0448c	NA	blue
Rv0450c	NA	blue
Rv0453	NA	blue
Rv0454	NA	blue
Rv0456c	NA	blue
Rv0459	NA	blue
Rv0464c	NA	blue
Rv0466	NA	blue
Rv0470c	NA	blue
Rv0474	NA	blue
Rv0475	NA	blue
Rv0477	NA	blue
Rv0478	NA	blue
Rv0479c	NA	blue
Rv0480c	NA	blue
Rv0494	NA	blue
Rv0496	NA	blue
Rv0500	NA	blue
Rv0502	NA	blue
Rv0504c	NA	blue
Rv0509	NA	blue
Rv0513	NA	blue
Rv0521c	NA	blue
Rv0522	NA	blue
Rv0524	NA	blue
Rv0525	NA	blue
Rv0526	NA	blue
Rv0527	NA	blue
Rv0528	NA	blue
Rv0542c	NA	blue
Rv0546c	NA	blue
Rv0548c	NA	blue
Rv0550c	NA	blue
Rv0552	NA	blue
Rv0566c	NA	blue
Rv0568	NA	blue
Rv0574c	NA	blue
Rv0575c	NA	blue
Rv0576	NA	blue
Rv0578c	NA	blue
Rv0581	NA	blue
Rv0592	NA	blue
Rv0603	NA	blue
Rv0605	NA	blue
Rv0609	NA	blue
Rv0613c	NA	blue
Rv0614	NA	blue
Rv0616c	NA	blue
Rv0617	NA	blue
Rv0618	NA	blue
Rv0619	NA	blue
Rv0620	NA	blue
Rv0622	NA	blue
Rv0624	NA	blue
Rv0627	NA	blue
Rv0638	NA	blue
Rv0640	NA	blue
Rv0642c	NA	blue
Rv0644c	NA	blue
Rv0649	NA	blue
Rv0650	NA	blue
Rv0655	NA	blue
Rv0657c	NA	blue
Rv0659c	NA	blue
Rv0661c	NA	blue
Rv0669c	NA	blue
Rv0670	NA	blue
Rv0671	NA	blue
Rv0672	NA	blue
Rv0673	NA	blue
Rv0685	NA	blue
Rv0686	NA	blue
Rv0687	NA	blue
Rv0690c	NA	blue
Rv0691c	NA	blue
Rv0700	NA	blue
Rv0702	NA	blue
Rv0707	NA	blue
Rv0710	NA	blue
Rv0711	NA	blue
Rv0713	NA	blue
Rv0720	NA	blue
Rv0721	NA	blue
Rv0725c	NA	blue
Rv0726c	NA	blue
Rv0734	NA	blue
Rv0735	NA	blue
Rv0738	NA	blue
Rv0741	NA	blue
Rv0757	NA	blue
Rv0758	NA	blue
Rv0759c	NA	blue
Rv0763c	NA	blue
Rv0764c	NA	blue
Rv0769	NA	blue
Rv0773c	NA	blue
Rv0777	NA	blue
Rv0779c	NA	blue
Rv0780	NA	blue
Rv0781	NA	blue
Rv0782	NA	blue
Rv0785	NA	blue
Rv0790c	NA	blue
Rv0792c	NA	blue
Rv0793	NA	blue
Rv0795	NA	blue
Rv0801	NA	blue
Rv0806c	NA	blue
Rv0808	NA	blue
Rv0810c	NA	blue
Rv0812	NA	blue
Rv0815c	NA	blue
Rv0816c	NA	blue
Rv0831c	NA	blue
Rv0834c	NA	blue
Rv0837c	NA	blue
Rv0838	NA	blue
Rv0839	NA	blue
Rv0840c	NA	blue
Rv0843	NA	blue
Rv0845	NA	blue
Rv0856	NA	blue
Rv0858c	NA	blue
Rv0862c	NA	blue
Rv0863	NA	blue
Rv0864	NA	blue
Rv0878c	NA	blue
Rv0880	NA	blue
Rv0882	NA	blue
Rv0884c	NA	blue
Rv0886	NA	blue
Rv0906	NA	blue
Rv0908	NA	blue
Rv0910	NA	blue
Rv0912	NA	blue
Rv0926c	NA	blue
Rv0928	NA	blue
Rv0930	NA	blue
Rv0932c	NA	blue
Rv0936	NA	blue
Rv0937c	NA	blue
Rv0945	NA	blue
Rv0947c	NA	blue
Rv0958	NA	blue
Rv0960	NA	blue
Rv0963c	NA	blue
Rv0965c	NA	blue
Rv0969	NA	blue
Rv0972c	NA	blue
Rv0974c	NA	blue
Rv0976c	NA	blue
Rv0977	NA	blue
Rv0978c	NA	blue
Rv0985c	NA	blue
Rv0996	NA	blue
Rv1010	NA	blue
Rv1015c	NA	blue
Rv1019	NA	blue
Rv1020	NA	blue
Rv1024	NA	blue
Rv1026	NA	blue
Rv1028c	NA	blue
Rv1033c	NA	blue
Rv1034c	NA	blue
Rv1035c	NA	blue
Rv1037c	NA	blue
Rv1038c	NA	blue
Rv1045	NA	blue
Rv1046c	NA	blue
Rv1055	NA	blue
Rv1063c	NA	blue
Rv1065	NA	blue
Rv1066	NA	blue
Rv1067c	NA	blue
Rv1069c	NA	blue
Rv1070c	NA	blue
Rv1074c	NA	blue
Rv1075c	NA	blue
Rv1078	NA	blue
Rv1079	NA	blue
Rv1081c	NA	blue
Rv1082	NA	blue
Rv1088	NA	blue
Rv1089	NA	blue
Rv1090	NA	blue
Rv1093	NA	blue
Rv1098c	NA	blue
Rv1110	NA	blue
Rv1117	NA	blue
Rv1118c	NA	blue
Rv1119c	NA	blue
Rv1120c	NA	blue
Rv1121	NA	blue
Rv1122	NA	blue
Rv1123c	NA	blue
Rv1124	NA	blue
Rv1126c	NA	blue
Rv1131	NA	blue
Rv1142c	NA	blue
Rv1144	NA	blue
Rv1145	NA	blue
Rv1148c	NA	blue
Rv1150	NA	blue
Rv1151c	NA	blue
Rv1153c	NA	blue
Rv1165	NA	blue
Rv1167c	NA	blue
Rv1171	NA	blue
Rv1173	NA	blue
Rv1175c	NA	blue
Rv1178	NA	blue
Rv1180	NA	blue
Rv1181	NA	blue
Rv1183	NA	blue
Rv1185c	NA	blue
Rv1187	NA	blue
Rv1191	NA	blue
Rv1193	NA	blue
Rv1194c	NA	blue
Rv1198	NA	blue
Rv1199c	NA	blue
Rv1200	NA	blue
Rv1201c	NA	blue
Rv1205	NA	blue
Rv1209	NA	blue
Rv1211	NA	blue
Rv1213	NA	blue
Rv1214c	NA	blue
Rv1215c	NA	blue
Rv1216c	NA	blue
Rv1217c	NA	blue
Rv1219c	NA	blue
Rv1220c	NA	blue
Rv1221	NA	blue
Rv1222	NA	blue
Rv1223	NA	blue
Rv1224	NA	blue
Rv1228	NA	blue
Rv1231c	NA	blue
Rv1232c	NA	blue
Rv1235	NA	blue
Rv1237	NA	blue
Rv1239c	NA	blue
Rv1241	NA	blue
Rv1243c	NA	blue
Rv1245c	NA	blue
Rv1247c	NA	blue
Rv1249c	NA	blue
Rv1251c	NA	blue
Rv1253	NA	blue
Rv1262c	NA	blue
Rv1266c	NA	blue
Rv1268c	NA	blue
Rv1272c	NA	blue
Rv1288	NA	blue
Rv1294	NA	blue
Rv1296	NA	blue
Rv1297	NA	blue
Rv1301	NA	blue
Rv1303	NA	blue
Rv1305	NA	blue
Rv1307	NA	blue
Rv1310	NA	blue
Rv1320c	NA	blue
Rv1340	NA	blue
Rv1345	NA	blue
Rv1347c	NA	blue
Rv1350	NA	blue
Rv1353c	NA	blue
Rv1358	NA	blue
Rv1362c	NA	blue
Rv1363c	NA	blue
Rv1365c	NA	blue
Rv1366	NA	blue
Rv1367c	NA	blue
Rv1368	NA	blue
Rv1380	NA	blue
Rv1387	NA	blue
Rv1388	NA	blue
Rv1399c	NA	blue
Rv1401	NA	blue
Rv1403c	NA	blue
Rv1404	NA	blue
Rv1410c	NA	blue
Rv1419	NA	blue
Rv1423	NA	blue
Rv1428c	NA	blue
Rv1431	NA	blue
Rv1433	NA	blue
Rv1434	NA	blue
Rv1436	NA	blue
Rv1440	NA	blue
Rv1454c	NA	blue
Rv1459c	NA	blue
Rv1460	NA	blue
Rv1461	NA	blue
Rv1464	NA	blue
Rv1465	NA	blue
Rv1478	NA	blue
Rv1479	NA	blue
Rv1480	NA	blue
Rv1481	NA	blue
Rv1482c	NA	blue
Rv1484	NA	blue
Rv1485	NA	blue
Rv1486c	NA	blue
Rv1488	NA	blue
Rv1495	NA	blue
Rv1496	NA	blue
Rv1501	NA	blue
Rv1502	NA	blue
Rv1505c	NA	blue
Rv1507c	NA	blue
Rv1508c	NA	blue
Rv1525	NA	blue
Rv1526c	NA	blue
Rv1527c	NA	blue
Rv1528c	NA	blue
Rv1531	NA	blue
Rv1532c	NA	blue
Rv1533	NA	blue
Rv1534	NA	blue
Rv1536	NA	blue
Rv1537	NA	blue
Rv1539	NA	blue
Rv1549	NA	blue
Rv1550	NA	blue
Rv1552	NA	blue
Rv1554	NA	blue
Rv1555	NA	blue
Rv1557	NA	blue
Rv1559	NA	blue
Rv1563c	NA	blue
Rv1565c	NA	blue
Rv1570	NA	blue
Rv1571	NA	blue
Rv1572c	NA	blue
Rv1575	NA	blue
Rv1576c	NA	blue
Rv1577c	NA	blue
Rv1578c	NA	blue
Rv1579c	NA	blue
Rv1581c	NA	blue
Rv1584c	NA	blue
Rv1585c	NA	blue
Rv1587c	NA	blue
Rv1591	NA	blue
Rv1593c	NA	blue
Rv1598c	NA	blue
Rv1600	NA	blue
Rv1601	NA	blue
Rv1602	NA	blue
Rv1604	NA	blue
Rv1606	NA	blue
Rv1607	NA	blue
Rv1609	NA	blue
Rv1612	NA	blue
Rv1613	NA	blue
Rv1615	NA	blue
Rv1617	NA	blue
Rv1619	NA	blue
Rv1622c	NA	blue
Rv1624c	NA	blue
Rv1631	NA	blue
Rv1632c	NA	blue
Rv1639c	NA	blue
Rv1641	NA	blue
Rv1643	NA	blue
Rv1652	NA	blue
Rv1657	NA	blue
Rv1659	NA	blue
Rv1661	NA	blue
Rv1672c	NA	blue
Rv1674c	NA	blue
Rv1680	NA	blue
Rv1694	NA	blue
Rv1696	NA	blue
Rv1700	NA	blue
Rv1709	NA	blue
Rv1711	NA	blue
Rv1714	NA	blue
Rv1715	NA	blue
Rv1718	NA	blue
Rv1723	NA	blue
Rv1724c	NA	blue
Rv1725c	NA	blue
Rv1727	NA	blue
Rv1730c	NA	blue
Rv1732c	NA	blue
Rv1733c	NA	blue
Rv1734c	NA	blue
Rv1735c	NA	blue
Rv1736c	NA	blue
Rv1738	NA	blue
Rv1739c	NA	blue
Rv1740	NA	blue
Rv1741	NA	blue
Rv1742	NA	blue
Rv1744c	NA	blue
Rv1752	NA	blue
Rv1757c	NA	blue
Rv1758	NA	blue
Rv1759c	NA	blue
Rv1771	NA	blue
Rv1773c	NA	blue
Rv1775	NA	blue
Rv1786	NA	blue
Rv1787	NA	blue
Rv1788	NA	blue
Rv1790	NA	blue
Rv1796	NA	blue
Rv1800	NA	blue
Rv1801	NA	blue
Rv1802	NA	blue
Rv1804c	NA	blue
Rv1812c	NA	blue
Rv1815	NA	blue
Rv1816	NA	blue
Rv1822	NA	blue
Rv1829	NA	blue
Rv1831	NA	blue
Rv1841c	NA	blue
Rv1843c	NA	blue
Rv1845c	NA	blue
Rv1853	NA	blue
Rv1863c	NA	blue
Rv1867	NA	blue
Rv1868	NA	blue
Rv1869c	NA	blue
Rv1870c	NA	blue
Rv1871c	NA	blue
Rv1872c	NA	blue
Rv1886c	NA	blue
Rv1888c	NA	blue
Rv1890c	NA	blue
Rv1891	NA	blue
Rv1892	NA	blue
Rv1896c	NA	blue
Rv1897c	NA	blue
Rv1907c	NA	blue
Rv1909c	NA	blue
Rv1910c	NA	blue
Rv1911c	NA	blue
Rv1912c	NA	blue
Rv1915	NA	blue
Rv1918c	NA	blue
Rv1925	NA	blue
Rv1931c	NA	blue
Rv1933c	NA	blue
Rv1936	NA	blue
Rv1939	NA	blue
Rv1941	NA	blue
Rv1944c	NA	blue
Rv1946c	NA	blue
Rv1949c	NA	blue
Rv1958c	NA	blue
Rv1961	NA	blue
Rv1963c	NA	blue
Rv1964	NA	blue
Rv1966	NA	blue
Rv1969	NA	blue
Rv1971	NA	blue
Rv1982c	NA	blue
Rv1983	NA	blue
Rv1984c	NA	blue
Rv1985c	NA	blue
Rv1986	NA	blue
Rv1987	NA	blue
Rv1989c	NA	blue
Rv1991c	NA	blue
Rv1997	NA	blue
Rv2001	NA	blue
Rv2003c	NA	blue
Rv2005c	NA	blue
Rv2009	NA	blue
Rv2010	NA	blue
Rv2014	NA	blue
Rv2016	NA	blue
Rv2017	NA	blue
Rv2026c	NA	blue
Rv2034	NA	blue
Rv2039c	NA	blue
Rv2045c	NA	blue
Rv2049c	NA	blue
Rv2051c	NA	blue
Rv2063c	NA	blue
Rv2064	NA	blue
Rv2065	NA	blue
Rv2067c	NA	blue
Rv2069	NA	blue
Rv2078	NA	blue
Rv2079	NA	blue
Rv2080	NA	blue
Rv2081c	NA	blue
Rv2082	NA	blue
Rv2086	NA	blue
Rv2088	NA	blue
Rv2111c	NA	blue
Rv2112c	NA	blue
Rv2113	NA	blue
Rv2125	NA	blue
Rv2127	NA	blue
Rv2130c	NA	blue
Rv2131c	NA	blue
Rv2132	NA	blue
Rv2138	NA	blue
Rv2140c	NA	blue
Rv2142c	NA	blue
Rv2144c	NA	blue
Rv2146c	NA	blue
Rv2148c	NA	blue
Rv2150c	NA	blue
Rv2152c	NA	blue
Rv2154c	NA	blue
Rv2156c	NA	blue
Rv2162c	NA	blue
Rv2164c	NA	blue
Rv2166c	NA	blue
Rv2172c	NA	blue
Rv2179c	NA	blue
Rv2181	NA	blue
Rv2183c	NA	blue
Rv2190c	NA	blue
Rv2192c	NA	blue
Rv2194	NA	blue
Rv2196	NA	blue
Rv2197c	NA	blue
Rv2198c	NA	blue
Rv2200c	NA	blue
Rv2202c	NA	blue
Rv2204c	NA	blue
Rv2206	NA	blue
Rv2208	NA	blue
Rv2221c	NA	blue
Rv2222c	NA	blue
Rv2223c	NA	blue
Rv2224c	NA	blue
Rv2225	NA	blue
Rv2226	NA	blue
Rv2227	NA	blue
Rv2228c	NA	blue
Rv2229c	NA	blue
Rv2230c	NA	blue
Rv2232	NA	blue
Rv2235	NA	blue
Rv2239c	NA	blue
Rv2243	NA	blue
Rv2244	NA	blue
Rv2252	NA	blue
Rv2254c	NA	blue
Rv2257c	NA	blue
Rv2259	NA	blue
Rv2261c	NA	blue
Rv2269c	NA	blue
Rv2275	NA	blue
Rv2278	NA	blue
Rv2279	NA	blue
Rv2287	NA	blue
Rv2293c	NA	blue
Rv2294	NA	blue
Rv2295	NA	blue
Rv2296	NA	blue
Rv2298	NA	blue
Rv2300c	NA	blue
Rv2301	NA	blue
Rv2302	NA	blue
Rv2305	NA	blue
Rv2307c	NA	blue
Rv2309c	NA	blue
Rv2311	NA	blue
Rv2313c	NA	blue
Rv2317	NA	blue
Rv2318	NA	blue
Rv2322c	NA	blue
Rv2325c	NA	blue
Rv2328	NA	blue
Rv2330c	NA	blue
Rv2333c	NA	blue
Rv2334	NA	blue
Rv2335	NA	blue
Rv2339	NA	blue
Rv2341	NA	blue
Rv2343c	NA	blue
Rv2349c	NA	blue
Rv2354	NA	blue
Rv2357c	NA	blue
Rv2360c	NA	blue
Rv2361c	NA	blue
Rv2363	NA	blue
Rv2366c	NA	blue
Rv2368c	NA	blue
Rv2370c	NA	blue
Rv2372c	NA	blue
Rv2374c	NA	blue
Rv2375	NA	blue
Rv2379c	NA	blue
Rv2381c	NA	blue
Rv2386c	NA	blue
Rv2387	NA	blue
Rv2392	NA	blue
Rv2395	NA	blue
Rv2396	NA	blue
Rv2397c	NA	blue
Rv2399c	NA	blue
Rv2401	NA	blue
Rv2403c	NA	blue
Rv2405	NA	blue
Rv2407	NA	blue
Rv2411c	NA	blue
Rv2412	NA	blue
Rv2413c	NA	blue
Rv2414c	NA	blue
Rv2423	NA	blue
Rv2424c	NA	blue
Rv2434c	NA	blue
Rv2437	NA	blue
Rv2441c	NA	blue
Rv2442c	NA	blue
Rv2446c	NA	blue
Rv2448c	NA	blue
Rv2451	NA	blue
Rv2457c	NA	blue
Rv2459	NA	blue
Rv2461c	NA	blue
Rv2462c	NA	blue
Rv2464c	NA	blue
Rv2465c	NA	blue
Rv2466c	NA	blue
Rv2469c	NA	blue
Rv2471	NA	blue
Rv2472	NA	blue
Rv2473	NA	blue
Rv2477c	NA	blue
Rv2478c	NA	blue
Rv2485c	NA	blue
Rv2487c	NA	blue
Rv2488c	NA	blue
Rv2489c	NA	blue
Rv2490c	NA	blue
Rv2492	NA	blue
Rv2497c	NA	blue
Rv2498c	NA	blue
Rv2499c	NA	blue
Rv2501c	NA	blue
Rv2502c	NA	blue
Rv2504c	NA	blue
Rv2505c	NA	blue
Rv2506	NA	blue
Rv2507	NA	blue
Rv2508c	NA	blue
Rv2510c	NA	blue
Rv2512c	NA	blue
Rv2524c	NA	blue
Rv2532c	NA	blue
Rv2535c	NA	blue
Rv2544	NA	blue
Rv2546	NA	blue
Rv2547	NA	blue
Rv2548	NA	blue
Rv2550c	NA	blue
Rv2552c	NA	blue
Rv2555c	NA	blue
Rv2556c	NA	blue
Rv2558	NA	blue
Rv2560	NA	blue
Rv2562	NA	blue
Rv2569c	NA	blue
Rv2570	NA	blue
Rv2571c	NA	blue
Rv2574	NA	blue
Rv2589	NA	blue
Rv2590	NA	blue
Rv2591	NA	blue
Rv2592c	NA	blue
Rv2595	NA	blue
Rv2599	NA	blue
Rv2601	NA	blue
Rv2603c	NA	blue
Rv2606c	NA	blue
Rv2610c	NA	blue
Rv2612c	NA	blue
Rv2631	NA	blue
Rv2632c	NA	blue
Rv2634c	NA	blue
Rv2635	NA	blue
Rv2636	NA	blue
Rv2637	NA	blue
Rv2638	NA	blue
Rv2639c	NA	blue
Rv2640c	NA	blue
Rv2642	NA	blue
Rv2647	NA	blue
Rv2649	NA	blue
Rv2651c	NA	blue
Rv2656c	NA	blue
Rv2658c	NA	blue
Rv2662	NA	blue
Rv2665	NA	blue
Rv2667	NA	blue
Rv2669	NA	blue
Rv2679	NA	blue
Rv2683	NA	blue
Rv2684	NA	blue
Rv2685	NA	blue
Rv2687c	NA	blue
Rv2688c	NA	blue
Rv2693c	NA	blue
Rv2703	NA	blue
Rv2707	NA	blue
Rv2709	NA	blue
Rv2712c	NA	blue
Rv2713	NA	blue
Rv2715	NA	blue
Rv2723	NA	blue
Rv2725c	NA	blue
Rv2726c	NA	blue
Rv2730	NA	blue
Rv2732c	NA	blue
Rv2742c	NA	blue
Rv2745c	NA	blue
Rv2749	NA	blue
Rv2751	NA	blue
Rv2753c	NA	blue
Rv2755c	NA	blue
Rv2767c	NA	blue
Rv2774c	NA	blue
Rv2777c	NA	blue
Rv2781c	NA	blue
Rv2784c	NA	blue
Rv2800	NA	blue
Rv2806	NA	blue
Rv2809	NA	blue
Rv2811	NA	blue
Rv2817c	NA	blue
Rv2819c	NA	blue
Rv2821c	NA	blue
Rv2823c	NA	blue
Rv2824c	NA	blue
Rv2827c	NA	blue
Rv2828c	NA	blue
Rv2829c	NA	blue
Rv2830c	NA	blue
Rv2831	NA	blue
Rv2832c	NA	blue
Rv2855	NA	blue
Rv2861c	NA	blue
Rv2865	NA	blue
Rv2873	NA	blue
Rv2875	NA	blue
Rv2885c	NA	blue
Rv2886c	NA	blue
Rv2888c	NA	blue
Rv2890c	NA	blue
Rv2892c	NA	blue
Rv2893	NA	blue
Rv2894c	NA	blue
Rv2895c	NA	blue
Rv2896c	NA	blue
Rv2897c	NA	blue
Rv2898c	NA	blue
Rv2899c	NA	blue
Rv2900c	NA	blue
Rv2902c	NA	blue
Rv2906c	NA	blue
Rv2907c	NA	blue
Rv2908c	NA	blue
Rv2910c	NA	blue
Rv2911	NA	blue
Rv2912c	NA	blue
Rv2914c	NA	blue
Rv2916c	NA	blue
Rv2918c	NA	blue
Rv2924c	NA	blue
Rv2934	NA	blue
Rv2938	NA	blue
Rv2940c	NA	blue
Rv2942	NA	blue
Rv2943	NA	blue
Rv2944	NA	blue
Rv2945c	NA	blue
Rv2946c	NA	blue
Rv2948c	NA	blue
Rv2950c	NA	blue
Rv2952	NA	blue
Rv2954c	NA	blue
Rv2955c	NA	blue
Rv2956	NA	blue
Rv2959c	NA	blue
Rv2960c	NA	blue
Rv2962c	NA	blue
Rv2964	NA	blue
Rv2970c	NA	blue
Rv2972c	NA	blue
Rv2976c	NA	blue
Rv2977c	NA	blue
Rv2978c	NA	blue
Rv2979c	NA	blue
Rv2983	NA	blue
Rv2985	NA	blue
Rv2988c	NA	blue
Rv2989	NA	blue
Rv2990c	NA	blue
Rv2992c	NA	blue
Rv2993c	NA	blue
Rv2994	NA	blue
Rv2996c	NA	blue
Rv2998	NA	blue
Rv3000	NA	blue
Rv3001c	NA	blue
Rv3003c	NA	blue
Rv3007c	NA	blue
Rv3009c	NA	blue
Rv3011c	NA	blue
Rv3014c	NA	blue
Rv3023c	NA	blue
Rv3033	NA	blue
Rv3038c	NA	blue
Rv3040c	NA	blue
Rv3041c	NA	blue
Rv3042c	NA	blue
Rv3043c	NA	blue
Rv3045	NA	blue
Rv3046c	NA	blue
Rv3047c	NA	blue
Rv3048c	NA	blue
Rv3053c	NA	blue
Rv3057c	NA	blue
Rv3059	NA	blue
Rv3068c	NA	blue
Rv3073c	NA	blue
Rv3075c	NA	blue
Rv3077	NA	blue
Rv3082c	NA	blue
Rv3085	NA	blue
Rv3087	NA	blue
Rv3088	NA	blue
Rv3089	NA	blue
Rv3091	NA	blue
Rv3093c	NA	blue
Rv3095	NA	blue
Rv3098c	NA	blue
Rv3101c	NA	blue
Rv3103c	NA	blue
Rv3104c	NA	blue
Rv3105c	NA	blue
Rv3107c	NA	blue
Rv3109	NA	blue
Rv3115	NA	blue
Rv3117	NA	blue
Rv3118	NA	blue
Rv3119	NA	blue
Rv3121	NA	blue
Rv3125c	NA	blue
Rv3127	NA	blue
Rv3129	NA	blue
Rv3136	NA	blue
Rv3137	NA	blue
Rv3138	NA	blue
Rv3142c	NA	blue
Rv3143	NA	blue
Rv3144c	NA	blue
Rv3149	NA	blue
