nodeName	altName	nodeAttr[nodesPresent, ]
Rv0628c	NA	turquoise
Rv0629c	NA	turquoise
Rv0630c	NA	turquoise
Rv0631c	NA	turquoise
Rv0632c	NA	turquoise
Rv0633c	NA	turquoise
Rv0634c	NA	turquoise
Rv0635	NA	turquoise
Rv0636	NA	turquoise
Rv0637	NA	turquoise
Rv0639	NA	turquoise
Rv0641	NA	turquoise
Rv0646c	NA	turquoise
Rv0652	NA	turquoise
Rv0653c	NA	turquoise
Rv0654	NA	turquoise
Rv0656c	NA	turquoise
Rv0658c	NA	turquoise
Rv0660c	NA	turquoise
Rv0664	NA	turquoise
Rv0674	NA	turquoise
Rv0675	NA	turquoise
Rv0676c	NA	turquoise
Rv0677c	NA	turquoise
Rv0678	NA	turquoise
Rv0679c	NA	turquoise
Rv0680c	NA	turquoise
Rv0681	NA	turquoise
Rv0682	NA	turquoise
Rv0683	NA	turquoise
Rv0684	NA	turquoise
Rv0696	NA	turquoise
Rv0697	NA	turquoise
Rv0698	NA	turquoise
Rv0699	NA	turquoise
Rv0703	NA	turquoise
Rv0704	NA	turquoise
Rv0705	NA	turquoise
Rv0706	NA	turquoise
Rv0708	NA	turquoise
Rv0719	NA	turquoise
Rv0722	NA	turquoise
Rv0723	NA	turquoise
Rv0724	NA	turquoise
Rv0727c	NA	turquoise
Rv0728c	NA	turquoise
Rv0729	NA	turquoise
Rv0730	NA	turquoise
Rv0731c	NA	turquoise
Rv0732	NA	turquoise
Rv0745	NA	turquoise
Rv0746	NA	turquoise
Rv0747	NA	turquoise
Rv0748	NA	turquoise
Rv0749	NA	turquoise
Rv0750	NA	turquoise
Rv0751c	NA	turquoise
Rv0752c	NA	turquoise
Rv0753c	NA	turquoise
Rv0754	NA	turquoise
Rv0755c	NA	turquoise
Rv0756c	NA	turquoise
Rv0770	NA	turquoise
Rv0772	NA	turquoise
Rv0774c	NA	turquoise
Rv0775	NA	turquoise
Rv0776c	NA	turquoise
Rv0778	NA	turquoise
Rv0783c	NA	turquoise
Rv0784	NA	turquoise
Rv0786c	NA	turquoise
Rv0794c	NA	turquoise
Rv0797	NA	turquoise
Rv0798c	NA	turquoise
Rv0799c	NA	turquoise
Rv0800	NA	turquoise
Rv0802c	NA	turquoise
Rv0803	NA	turquoise
Rv0804	NA	turquoise
Rv0809	NA	turquoise
Rv0811c	NA	turquoise
Rv0813c	NA	turquoise
Rv0820	NA	turquoise
Rv0821c	NA	turquoise
Rv0822c	NA	turquoise
Rv0825c	NA	turquoise
Rv0828c	NA	turquoise
Rv0830	NA	turquoise
Rv0832	NA	turquoise
Rv0836c	NA	turquoise
Rv0842	NA	turquoise
Rv0844c	NA	turquoise
Rv0846c	NA	turquoise
Rv0849	NA	turquoise
Rv0850	NA	turquoise
Rv0852	NA	turquoise
Rv0853c	NA	turquoise
Rv0854	NA	turquoise
Rv0865	NA	turquoise
Rv0866	NA	turquoise
Rv0868c	NA	turquoise
Rv0869c	NA	turquoise
Rv0870c	NA	turquoise
Rv0872c	NA	turquoise
Rv0873	NA	turquoise
Rv0874c	NA	turquoise
Rv0875c	NA	turquoise
Rv0876c	NA	turquoise
Rv0877	NA	turquoise
Rv0879c	NA	turquoise
Rv0881	NA	turquoise
Rv0883c	NA	turquoise
Rv0885	NA	turquoise
Rv0887c	NA	turquoise
Rv0888	NA	turquoise
Rv0890c	NA	turquoise
Rv0891c	NA	turquoise
Rv0892	NA	turquoise
Rv0893c	NA	turquoise
Rv0894	NA	turquoise
Rv0895	NA	turquoise
Rv0896	NA	turquoise
Rv0897c	NA	turquoise
Rv0899	NA	turquoise
Rv0900	NA	turquoise
Rv0901	NA	turquoise
Rv0902c	NA	turquoise
Rv0903c	NA	turquoise
Rv0904c	NA	turquoise
Rv0905	NA	turquoise
Rv0907	NA	turquoise
Rv0911	NA	turquoise
Rv0913c	NA	turquoise
Rv0914c	NA	turquoise
Rv0915c	NA	turquoise
Rv0916c	NA	turquoise
Rv0917	NA	turquoise
Rv0919	NA	turquoise
Rv0920c	NA	turquoise
Rv0921	NA	turquoise
Rv0922	NA	turquoise
Rv0923c	NA	turquoise
Rv0924c	NA	turquoise
Rv0925c	NA	turquoise
Rv0927c	NA	turquoise
Rv0929	NA	turquoise
Rv0931c	NA	turquoise
Rv0933	NA	turquoise
Rv0934	NA	turquoise
Rv0935	NA	turquoise
Rv0938	NA	turquoise
Rv0940c	NA	turquoise
Rv0941c	NA	turquoise
Rv0942	NA	turquoise
Rv0943c	NA	turquoise
Rv0944	NA	turquoise
Rv0946c	NA	turquoise
Rv0948c	NA	turquoise
Rv0949	NA	turquoise
Rv0950c	NA	turquoise
Rv0951	NA	turquoise
Rv0953c	NA	turquoise
Rv0955	NA	turquoise
Rv0956	NA	turquoise
Rv0957	NA	turquoise
Rv0959	NA	turquoise
Rv0962c	NA	turquoise
Rv0964c	NA	turquoise
Rv0967	NA	turquoise
Rv0968	NA	turquoise
Rv0970	NA	turquoise
Rv0971c	NA	turquoise
Rv0980c	NA	turquoise
Rv0982	NA	turquoise
Rv0986	NA	turquoise
Rv0988	NA	turquoise
Rv0989c	NA	turquoise
Rv0991c	NA	turquoise
Rv0992c	NA	turquoise
Rv0993	NA	turquoise
Rv0994	NA	turquoise
Rv0995	NA	turquoise
Rv1008	NA	turquoise
Rv1011	NA	turquoise
Rv1012	NA	turquoise
Rv1013	NA	turquoise
Rv1014c	NA	turquoise
Rv1016c	NA	turquoise
Rv1017c	NA	turquoise
Rv1018c	NA	turquoise
Rv1022	NA	turquoise
Rv1036c	NA	turquoise
Rv1039c	NA	turquoise
Rv1040c	NA	turquoise
Rv1041c	NA	turquoise
Rv1042c	NA	turquoise
Rv1043c	NA	turquoise
Rv1044	NA	turquoise
Rv1057	NA	turquoise
Rv1058	NA	turquoise
Rv1059	NA	turquoise
Rv1060	NA	turquoise
Rv1061	NA	turquoise
Rv1062	NA	turquoise
Rv1064c	NA	turquoise
Rv1068c	NA	turquoise
Rv1071c	NA	turquoise
Rv1076	NA	turquoise
Rv1083	NA	turquoise
Rv1084	NA	turquoise
Rv1085c	NA	turquoise
Rv1086	NA	turquoise
Rv1087	NA	turquoise
Rv1091	NA	turquoise
Rv1092c	NA	turquoise
Rv1094	NA	turquoise
Rv1104	NA	turquoise
Rv1105	NA	turquoise
Rv1106c	NA	turquoise
Rv1108c	NA	turquoise
Rv1109c	NA	turquoise
Rv1111c	NA	turquoise
Rv1112	NA	turquoise
Rv1113	NA	turquoise
Rv1114	NA	turquoise
Rv1115	NA	turquoise
Rv1116	NA	turquoise
Rv1129c	NA	turquoise
Rv1130	NA	turquoise
Rv1132	NA	turquoise
Rv1133c	NA	turquoise
Rv1134	NA	turquoise
Rv1135c	NA	turquoise
Rv1136	NA	turquoise
Rv1137c	NA	turquoise
Rv1138c	NA	turquoise
Rv1139c	NA	turquoise
Rv1140	NA	turquoise
Rv1155	NA	turquoise
Rv1156	NA	turquoise
Rv1157c	NA	turquoise
Rv1158c	NA	turquoise
Rv1159	NA	turquoise
Rv1160	NA	turquoise
Rv1161	NA	turquoise
Rv1164	NA	turquoise
Rv1170	NA	turquoise
Rv1172c	NA	turquoise
Rv1174c	NA	turquoise
Rv1176c	NA	turquoise
Rv1177	NA	turquoise
Rv1179c	NA	turquoise
Rv1182	NA	turquoise
Rv1184c	NA	turquoise
Rv1186c	NA	turquoise
Rv1188	NA	turquoise
Rv1190	NA	turquoise
Rv1192	NA	turquoise
Rv1202	NA	turquoise
Rv1204c	NA	turquoise
Rv1206	NA	turquoise
Rv1208	NA	turquoise
Rv1210	NA	turquoise
Rv1212c	NA	turquoise
Rv1226c	NA	turquoise
Rv1227c	NA	turquoise
Rv1236	NA	turquoise
Rv1238	NA	turquoise
Rv1240	NA	turquoise
Rv1242	NA	turquoise
Rv1244	NA	turquoise
Rv1246c	NA	turquoise
Rv1248c	NA	turquoise
Rv1250	NA	turquoise
Rv1252c	NA	turquoise
Rv1254	NA	turquoise
Rv1256c	NA	turquoise
Rv1257c	NA	turquoise
Rv1258c	NA	turquoise
Rv1259	NA	turquoise
Rv1260	NA	turquoise
Rv1261c	NA	turquoise
Rv1263	NA	turquoise
Rv1264	NA	turquoise
Rv1265	NA	turquoise
Rv1267c	NA	turquoise
Rv1269c	NA	turquoise
Rv1270c	NA	turquoise
Rv1271c	NA	turquoise
Rv1273c	NA	turquoise
Rv1274	NA	turquoise
Rv1275	NA	turquoise
Rv1276c	NA	turquoise
Rv1277	NA	turquoise
Rv1278	NA	turquoise
Rv1279	NA	turquoise
Rv1280c	NA	turquoise
Rv1281c	NA	turquoise
Rv1282c	NA	turquoise
Rv1283c	NA	turquoise
Rv1284	NA	turquoise
Rv1285	NA	turquoise
Rv1286	NA	turquoise
Rv1287	NA	turquoise
Rv1289	NA	turquoise
Rv1290c	NA	turquoise
Rv1291c	NA	turquoise
Rv1292	NA	turquoise
Rv1293	NA	turquoise
Rv1295	NA	turquoise
Rv1298	NA	turquoise
Rv1299	NA	turquoise
Rv1300	NA	turquoise
Rv1302	NA	turquoise
Rv1304	NA	turquoise
Rv1306	NA	turquoise
Rv1308	NA	turquoise
Rv1309	NA	turquoise
Rv1311	NA	turquoise
Rv1312	NA	turquoise
Rv1313c	NA	turquoise
Rv1314c	NA	turquoise
Rv1315	NA	turquoise
Rv1316c	NA	turquoise
Rv1317c	NA	turquoise
Rv1318c	NA	turquoise
Rv1319c	NA	turquoise
Rv1321	NA	turquoise
Rv1322	NA	turquoise
Rv1323	NA	turquoise
Rv1324	NA	turquoise
Rv1325c	NA	turquoise
Rv1326c	NA	turquoise
Rv1327c	NA	turquoise
Rv1328	NA	turquoise
Rv1329c	NA	turquoise
Rv1330c	NA	turquoise
Rv1331	NA	turquoise
Rv1332	NA	turquoise
Rv1333	NA	turquoise
Rv1334	NA	turquoise
Rv1335	NA	turquoise
Rv1336	NA	turquoise
Rv1337	NA	turquoise
Rv1338	NA	turquoise
Rv1339	NA	turquoise
Rv1341	NA	turquoise
Rv1342c	NA	turquoise
Rv1343c	NA	turquoise
Rv1344	NA	turquoise
Rv1346	NA	turquoise
Rv1348	NA	turquoise
Rv1349	NA	turquoise
Rv1351	NA	turquoise
Rv1352	NA	turquoise
Rv1354c	NA	turquoise
Rv1356c	NA	turquoise
Rv1369c	NA	turquoise
Rv1370c	NA	turquoise
Rv1371	NA	turquoise
Rv1372	NA	turquoise
Rv1373	NA	turquoise
Rv1374c	NA	turquoise
Rv1375	NA	turquoise
Rv1376	NA	turquoise
Rv1378c	NA	turquoise
Rv1379	NA	turquoise
Rv1393c	NA	turquoise
Rv1394c	NA	turquoise
Rv1395	NA	turquoise
Rv1396c	NA	turquoise
Rv1397c	NA	turquoise
Rv1398c	NA	turquoise
Rv1400c	NA	turquoise
Rv1402	NA	turquoise
Rv1412	NA	turquoise
Rv1417	NA	turquoise
Rv1418	NA	turquoise
Rv1420	NA	turquoise
Rv1422	NA	turquoise
Rv1424c	NA	turquoise
Rv1425	NA	turquoise
Rv1426c	NA	turquoise
Rv1427c	NA	turquoise
Rv1432	NA	turquoise
Rv1438	NA	turquoise
Rv1441c	NA	turquoise
Rv1442	NA	turquoise
Rv1443c	NA	turquoise
Rv1444c	NA	turquoise
Rv1445c	NA	turquoise
Rv1446c	NA	turquoise
Rv1447c	NA	turquoise
Rv1448c	NA	turquoise
Rv1449c	NA	turquoise
Rv1450c	NA	turquoise
Rv1451	NA	turquoise
Rv1452c	NA	turquoise
Rv1466	NA	turquoise
Rv1467c	NA	turquoise
Rv1468c	NA	turquoise
Rv1469	NA	turquoise
Rv1470	NA	turquoise
Rv1471	NA	turquoise
Rv1472	NA	turquoise
Rv1473	NA	turquoise
Rv1474c	NA	turquoise
Rv1475c	NA	turquoise
Rv1476	NA	turquoise
Rv1477	NA	turquoise
Rv1489c	NA	turquoise
Rv1490	NA	turquoise
Rv1491c	NA	turquoise
Rv1492	NA	turquoise
Rv1493	NA	turquoise
Rv1494	NA	turquoise
Rv1497	NA	turquoise
Rv1498c	NA	turquoise
Rv1499	NA	turquoise
Rv1500	NA	turquoise
Rv1509	NA	turquoise
Rv1510	NA	turquoise
Rv1513	NA	turquoise
Rv1514c	NA	turquoise
Rv1515c	NA	turquoise
Rv1516c	NA	turquoise
Rv1517	NA	turquoise
Rv1518	NA	turquoise
Rv1519	NA	turquoise
Rv1520	NA	turquoise
Rv1521	NA	turquoise
Rv1522c	NA	turquoise
Rv1523	NA	turquoise
Rv1524	NA	turquoise
Rv1535	NA	turquoise
Rv1538c	NA	turquoise
Rv1544	NA	turquoise
Rv1546	NA	turquoise
Rv1548c	NA	turquoise
Rv1562c	NA	turquoise
Rv1564c	NA	turquoise
Rv1567c	NA	turquoise
Rv1569	NA	turquoise
Rv1580c	NA	turquoise
Rv1582c	NA	turquoise
Rv1589	NA	turquoise
Rv1592c	NA	turquoise
Rv1614	NA	turquoise
Rv1616	NA	turquoise
Rv1618	NA	turquoise
Rv1620c	NA	turquoise
Rv1633	NA	turquoise
Rv1634	NA	turquoise
Rv1635c	NA	turquoise
Rv1636	NA	turquoise
Rv1637c	NA	turquoise
Rv1638	NA	turquoise
Rv1640c	NA	turquoise
Rv1642	NA	turquoise
Rv1644	NA	turquoise
